id	count	first_file	first_line	kind	field	source	zh_cn
EDITU_01514	1	lib/edit/r_info.txt	315	monster_name	N:name	Agent of black market	
EDITU_01515	1	lib/edit/k_info.txt	2316	object_name	N:name	Aggravate Monster	
EDITU_01516	1	lib/edit/a_info.txt	969	artifact_name	N:name	'Aglarang'	
EDITU_01517	1	lib/edit/r_info.txt	24832	monster_name	N:name	Agni, the Threefold Fire	
EDITU_01518	1	lib/edit/q_crypt.txt	17	description	D	Ah! Take this trinket and be glad you still live.	
EDITU_01519	1	lib/edit/a_info.txt	2557	description	D	ahead with a steady hand and a noble heart.	
EDITU_01520	1	lib/edit/r_info.txt	13015	monster_name	N:name	Ahtu, Avatar of Nyarlathotep	
EDITU_01521	1	lib/edit/r_info.txt	23309	monster_name	N:name	Aijem, the Walrus	
EDITU_01522	1	lib/edit/r_info.txt	344	monster_name	N:name	Aimless looking merchant	
EDITU_01523	1	lib/edit/r_info.txt	8420	monster_name	N:name	Air elemental	
EDITU_01524	1	lib/edit/r_info.txt	5199	monster_name	N:name	Air hound	
EDITU_01525	1	lib/edit/r_info.txt	3451	monster_name	N:name	Air spirit	
EDITU_01526	1	lib/edit/r_info.txt	7312	monster_name	N:name	Aklash	
EDITU_01527	1	lib/edit/r_info.txt	23176	monster_name	N:name	Akuvalt the Deceiver	
EDITU_01528	1	lib/edit/k_info.txt	2323	object_flavor	N:flavor	alacre re org	
EDITU_01529	1	lib/edit/f_info.txt	952	feature_name	E	alarm	
EDITU_01530	1	lib/edit/r_info.txt	10466	description	D	alarming rate as his black spiked mace rains down blow after blow on your	
EDITU_01531	1	lib/edit/r_info.txt	6531	monster_name	N:name	Alberich the Nibelung King	
EDITU_01532	1	lib/edit/r_info.txt	5956	description	D	Alberich's son, born of a mortal woman won with gold.	
EDITU_01533	1	lib/edit/f_info.txt	852	feature_name	E	Alchemy Shop	
EDITU_01534	1	lib/edit/r_info.txt	6609	monster_name	N:name	Algroth	
EDITU_01535	1	lib/edit/a_info.txt	1627	description	D	alive, by the command of Morgoth..."	
EDITU_01536	1	lib/edit/q_acadmy.txt	8	description	D	all applicants, and what's worse, below market prices.	
EDITU_01537	1	lib/edit/r_info.txt	12506	description	D	all forms of unarmed combat and controlling the Logrus	
EDITU_01538	1	lib/edit/r_info.txt	16486	description	D	all forms of unarmed combat and controlling the world's natural creatures	
EDITU_01539	1	lib/edit/r_info.txt	3045	description	D	all had uniformly bloodshot eyes. Very, very bloodshot eyes. With them,	
EDITU_01540	1	lib/edit/a_info.txt	2855	description	D	all laid claim to it. When the Trojan Prince gave the apple to	
EDITU_01541	1	lib/edit/r_info.txt	12355	description	D	all that defy him.	
EDITU_01542	1	lib/edit/r_info.txt	21782	description	D	all the automata that you have been destroying. You are sure that if	
EDITU_01543	1	lib/edit/r_info.txt	246	description	D	all the Brandybucks. Of course he's a terror to trespassers, and keeps	
EDITU_01544	1	lib/edit/r_info.txt	22337	description	D	All you see is an evil grin... and then even that vanishes.	
EDITU_01545	1	lib/edit/r_info.txt	8502	description	D	all-too-familiar purpose. Your magic surprisingly feels much less	
EDITU_01546	1	lib/edit/r_info.txt	17768	description	D	alone for his nemesis Carcharoth.	
EDITU_01547	1	lib/edit/k_info.txt	508	description	D	Also known as the hand-and-a-half blade.  A larger-than-normal	
EDITU_01548	1	lib/edit/q_spawning_pits.txt	9	description	D	altar in a valley close to where you defeated the orcs.	
EDITU_01549	1	lib/edit/r_info.txt	5331	description	D	Although it looks like a fish and lives in water, it is in fact	
EDITU_01550	1	lib/edit/q_cyclo.txt	5	description	D	always been a bit afraid to approach; but until recently we never thought	
EDITU_01551	1	lib/edit/a_info.txt	2194	artifact_name	N:name	'Ama-no-NumaHoko'	
EDITU_01552	1	lib/edit/r_info.txt	20499	monster_name	N:name	Amaterasu, Spirit of Sun	
EDITU_01553	1	lib/edit/a_info.txt	2701	description	D	amazing ease. In fact, it seems to leap out several times on its own	
EDITU_01554	1	lib/edit/r_info.txt	21931	monster_name	N:name	Amethyst serpent	
EDITU_01555	1	lib/edit/r_info.txt	22515	description	D	Ammit annihilates the souls deemed unworthy to enter Sekhet-Aaru. She	
EDITU_01556	1	lib/edit/r_info.txt	22497	monster_name	N:name	Ammit, the Devourer	
EDITU_01557	1	lib/edit/q_embassy.txt	10	description	D	among the ruins. The Elves are known to have stored many	
EDITU_01558	1	lib/edit/r_info.txt	356	description	D	amulets of adornment to buy.	
EDITU_01559	1	lib/edit/r_info.txt	23008	monster_name	N:name	Amun, the Mysterious	
EDITU_01560	1	lib/edit/q_microsoft.txt	21	description	D	an absolute monopoly on everything in this town, this country,	
EDITU_01561	1	lib/edit/q_acadmy.txt	7	description	D	an academy of evil. He has begun teaching the dark arts to	
EDITU_01562	1	lib/edit/r_info.txt	16440	description	D	An adept at unarmed combat, the mystic strikes with stunning power. He	
EDITU_01563	1	lib/edit/r_info.txt	7932	description	D	An adept of chaos, feared for his skill of invoking raw Logrus.	
EDITU_01564	1	lib/edit/r_info.txt	1522	description	D	An adventurer both devoutly religious and skillful in combat.	
EDITU_01565	1	lib/edit/r_info.txt	7407	description	D	An agent of supernatural beings, Thorondor is the lord of eagles.	
EDITU_01566	1	lib/edit/r_info.txt	5628	description	D	An almost beautiful, deadly beast.	
EDITU_01567	1	lib/edit/r_info.txt	8734	description	D	an almost physical force. The dungeon floor buckles as if struck by a	
EDITU_01568	1	lib/edit/a_info.txt	376	description	D	An amazingly light tunic and skirt sewn with thick, overlapping scales of	
EDITU_01569	1	lib/edit/r_info.txt	23216	description	D	An ambitious captain of men, infamous for slaying his brother,	
EDITU_01570	1	lib/edit/r_info.txt	6274	description	D	an amorphous substance, who will suck your life and deliver it to	
EDITU_01571	1	lib/edit/r_info.txt	11585	description	D	An ancient and wise Dragon. Scatha has grown clever over the long years.	
EDITU_01572	1	lib/edit/k_info.txt	1655	description	D	An ancient battle glove designed for hand-to-hand fighting.  Its layered	
EDITU_01573	1	lib/edit/r_info.txt	20979	description	D	An ancient dragon from outer space with three heads. If he is not	
EDITU_01574	1	lib/edit/r_info.txt	25517	description	D	An ancient, mighty leader of the dokkaebis, its sheer size indicates a	
EDITU_01575	1	lib/edit/a_info.txt	3572	description	D	An ancient, well-balanced steel blade with beautiful decorations on its	
EDITU_01576	1	lib/edit/r_info.txt	10753	description	D	An angelic being who was mighty once but dared defy the Omnipotent	
EDITU_01577	1	lib/edit/r_info.txt	1390	description	D	An animal with a swordlike "beak".	
EDITU_01578	1	lib/edit/r_info.txt	24707	description	D	An animated, strangely dark body with great evil powers and physical	
EDITU_01579	1	lib/edit/r_info.txt	15199	description	D	an antique pharaoh, gay with prismatic robes and crowned with a	
EDITU_01580	1	lib/edit/r_info.txt	23237	description	D	An aquatic relative of the ice giants, almost twenty feet tall, and full	
EDITU_01581	1	lib/edit/r_info.txt	7485	description	D	An armoured form moving with purpose. Powerful on its own, flee when	
EDITU_01582	1	lib/edit/r_info.txt	21465	description	D	An armoured orc of great size who has won respect and power among	
EDITU_01583	1	lib/edit/r_info.txt	4358	description	D	An armoured orc with an air of authority.	
EDITU_01584	1	lib/edit/r_info.txt	13371	description	D	An aura of hatred, cowardice and falsehood surrounds you as this	
EDITU_01585	1	lib/edit/r_info.txt	12835	description	D	An awesome vortex of pure magic, power radiates from its frame.	
EDITU_01586	1	lib/edit/r_info.txt	17382	description	D	an dark and nether breath.	
EDITU_01587	1	lib/edit/k_info.txt	1565	description	D	An elaborately decorated crown of massive gold, studded with a rainbow	
EDITU_01588	1	lib/edit/k_info.txt	1555	description	D	An elegant golden circlet, with slender spines thrusting upward.	
EDITU_01589	1	lib/edit/r_info.txt	13878	description	D	An elephantine horror with five trunks, each capable of breathing	
EDITU_01590	1	lib/edit/r_info.txt	18001	description	D	An elf cloaked in green wielding a longbow.	
EDITU_01591	1	lib/edit/r_info.txt	1876	description	D	An elven figure with jet black skin and white hair, his eyes are large and	
EDITU_01592	1	lib/edit/r_info.txt	7911	description	D	An embodiment of all the cardinal vices, he beholds you scornfully.	
EDITU_01593	1	lib/edit/r_info.txt	15533	description	D	an end, all order reverting to Primal Chaos.	
EDITU_01594	1	lib/edit/q_troll2.txt	7	description	D	an enormous army hiding in the hills to the east, intent on destroying	
EDITU_01595	1	lib/edit/r_info.txt	9001	description	D	An enormous construct resembling a titan made from stone. It strides	
EDITU_01596	1	lib/edit/r_info.txt	19378	description	D	An enormous figure made by powerful magic. Slow, but	
EDITU_01597	1	lib/edit/q_lights.txt	9	description	D	an enormous rolling pumpkin! I do not know how much truth there is behind	
EDITU_01598	1	lib/edit/k_info.txt	808	description	D	An enormous two-handed battle axe, carried by Dwarven champions, who	
EDITU_01599	1	lib/edit/r_info.txt	13550	description	D	An enormous, evil sea-dragon.	
EDITU_01600	1	lib/edit/d_info.txt	342	description	D	an entrance to a warren	
EDITU_01601	1	lib/edit/r_info.txt	10465	description	D	An evil priest, dressed all in black. Deadly spells hit you at an	
EDITU_01602	1	lib/edit/r_info.txt	7147	description	D	An evil reptile whose eyes stare deeply at you and	
EDITU_01603	1	lib/edit/r_info.txt	24086	description	D	An exceedingly strange, vaguely mammalian being, created by some	
EDITU_01604	1	lib/edit/r_info.txt	3363	description	D	An explosive charge has been attached to this poor animal, who	
EDITU_01605	1	lib/edit/k_info.txt	2659	object_flavor	N:flavor	an gan nagblaa	
EDITU_01606	1	lib/edit/a_info.txt	1052	description	D	An heirloom of the Lords of Rhun far to the east, and a name of	
EDITU_01607	1	lib/edit/r_info.txt	22631	description	D	An icy whirlwind of cold air.	
EDITU_01608	1	lib/edit/r_info.txt	12594	description	D	An immense dragon capable of awesome destruction. You have never felt	
EDITU_01609	1	lib/edit/a_info.txt	3173	description	D	An incredibly sharp sickle rumored to have been wielded	
EDITU_01610	1	lib/edit/r_info.txt	15594	description	D	An individual would be nearly harmless, but their size allows many	
EDITU_01611	1	lib/edit/r_info.txt	16367	description	D	An ingenious gnomish invention -- a golem designed for underwater	
EDITU_01612	1	lib/edit/r_info.txt	20691	description	D	an intense abhorrence for all beauty and youth.	
EDITU_01613	1	lib/edit/r_info.txt	6759	description	D	An ogre renowned for acts of surpassing cruelty.	
EDITU_01614	1	lib/edit/q_sorcerer.txt	6	description	D	An old sorcerer has betrayed the order of wizards and gone over	
EDITU_01615	1	lib/edit/q_wtower.txt	18	description	D	An old watchtower in the forest west of here, near the river, has been	
EDITU_01616	1	lib/edit/a_info.txt	3535	description	D	An old, timeworn leather cap, embroidered with the motto of Fell Livery	
EDITU_01617	1	lib/edit/r_info.txt	14361	description	D	an ominous green robe, a certain sign of impending doom, to claim	
EDITU_01618	1	lib/edit/r_info.txt	2455	description	D	An orc dressed in skins who gestures wildly.	
EDITU_01619	1	lib/edit/r_info.txt	21450	description	D	An orc who has made a pact with evil forces for fell power.	
EDITU_01620	1	lib/edit/r_info.txt	21434	description	D	An orcish warrior in a battle-frenzy; he'll stop only when he drops.	
EDITU_01621	1	lib/edit/k_info.txt	1704	description	D	An oval shield of wood covered by leather and rimmed with metal.  A large	
EDITU_01622	1	lib/edit/r_info.txt	9166	description	D	An ugly demon with insect-like extremities and large bulbous eyes.	
EDITU_01623	1	lib/edit/r_info.txt	6079	description	D	An undead bat that flies at your neck hungrily.	
EDITU_01624	1	lib/edit/r_info.txt	16907	description	D	An undead dragon skeleton.	
EDITU_01625	1	lib/edit/r_info.txt	11145	description	D	An undead master of the vicious Zephyr hounds.	
EDITU_01626	1	lib/edit/r_info.txt	21207	description	D	An undeviable presence, designated to watch the stars and the void and maintain	
EDITU_01627	1	lib/edit/r_info.txt	4073	description	D	An unfortunate individual, who was killed by the incurable	
EDITU_01628	1	lib/edit/r_info.txt	18865	description	D	An unholy hybrid of ogre and orc.	
EDITU_01629	1	lib/edit/k_info.txt	294	description	D	An utterly hideous fungal growth.  It is strangely appealing...	
EDITU_01630	1	lib/edit/a_info.txt	975	description	D	An utterly perfect, cleanly chiseled sword, with a edge that effortlessly	
EDITU_01631	1	lib/edit/w_info.txt	81	wilderness_name	W:name	Anambar	
EDITU_01632	1	lib/edit/r_info.txt	13144	monster_name	N:name	Ancalagon the Black	
EDITU_01633	1	lib/edit/r_info.txt	10225	monster_name	N:name	Ancient black dragon	
EDITU_01634	1	lib/edit/r_info.txt	9766	monster_name	N:name	Ancient blue dragon	
EDITU_01635	1	lib/edit/r_info.txt	9784	monster_name	N:name	Ancient bronze dragon	
EDITU_01636	1	lib/edit/r_info.txt	10599	monster_name	N:name	Ancient gold dragon	
EDITU_01637	1	lib/edit/q_drag_old.txt	4	description	D	ancient gold dragons. That'll show us if you're	
EDITU_01638	1	lib/edit/r_info.txt	10108	monster_name	N:name	Ancient green dragon	
EDITU_01639	1	lib/edit/r_info.txt	11201	monster_name	N:name	Ancient multi-hued dragon	
EDITU_01640	1	lib/edit/r_info.txt	10580	monster_name	N:name	Ancient red dragon	
EDITU_01641	1	lib/edit/r_info.txt	21873	monster_name	N:name	Ancient silver dragon	
EDITU_01642	1	lib/edit/r_info.txt	10090	monster_name	N:name	Ancient white dragon	
EDITU_01643	1	lib/edit/r_info.txt	14598	description	D	and a green-glowing eye."	
EDITU_01644	1	lib/edit/r_info.txt	13081	description	D	and a hunchback. His hair and beard were as heavy as (Corwin's). The	
EDITU_01645	1	lib/edit/r_info.txt	13344	description	D	and absolute monarch of a future world. Unfortunately he needs	
EDITU_01646	1	lib/edit/r_info.txt	25226	description	D	and all that is. While known for his fierceness, he is also the greatest	
EDITU_01647	1	lib/edit/a_info.txt	1263	description	D	and allow rapid recovery from their blows, renowned in legends of the North	
EDITU_01648	1	lib/edit/r_info.txt	24465	description	D	and are tasked with finding and collecting slain heroes worthy of Valhalla.	
EDITU_01649	1	lib/edit/r_info.txt	24920	description	D	and as the god of war and victory, but also as a philosopher. You don't	
EDITU_01650	1	lib/edit/a_info.txt	3989	description	D	and beautiful goddess of prosperity, until that fateful day when a	
EDITU_01651	1	lib/edit/r_info.txt	21330	description	D	and carrying a shield and much-notched axe. He is	
EDITU_01652	1	lib/edit/r_info.txt	21313	description	D	and carrying a short broad blade which he tosses from	
EDITU_01653	1	lib/edit/r_info.txt	23198	description	D	and charming at first sight, but the faint orange glow he retains	
EDITU_01654	1	lib/edit/a_info.txt	570	description	D	and clear as moonlight on still water.	
EDITU_01655	1	lib/edit/r_info.txt	12086	description	D	and cowardly dead.	
EDITU_01656	1	lib/edit/r_info.txt	14436	description	D	and cunning are well known. "Green eyes, black hair, dressed in black	
EDITU_01657	1	lib/edit/r_info.txt	8894	description	D	and decay..."	
EDITU_01658	1	lib/edit/r_info.txt	13594	description	D	and despises all other life. It sees all who do not obey it as mere	
EDITU_01659	1	lib/edit/r_info.txt	8020	description	D	and despises your feeble efforts to destroy evil.	
EDITU_01660	1	lib/edit/a_info.txt	1210	description	D	and dire wolves.	
EDITU_01661	1	lib/edit/r_info.txt	23772	description	D	and discovered by a group of Communist rebels, who found in his instinctive	
EDITU_01662	1	lib/edit/a_info.txt	272	description	D	and disruptive magics, that protects the life force of its wearer like	
