id	priority	category	file	line	col	source	zh_cn	context	notes
SRC_09417	medium	possible_name	src/main-win.c	1101	39	Font	Font	GetPrivateProfileString(sec_name, "Font", WIN_DEFAULT_FONT_FACE, tmp, 127, ini_file);	Windows INI 键名，不可译
SRC_09418	medium	possible_name	src/main-win.c	1105	51	Bizarre	Bizarre	td->bizarre = (GetPrivateProfileInt(sec_name, "Bizarre", td->bizarre, ini_file) != 0);	Windows INI 键名，不可译
SRC_09419	medium	possible_name	src/main-win.c	1110	54	FontWid	FontWid	td->lf.lfWidth = GetPrivateProfileInt(sec_name, "FontWid", wid, ini_file);	Windows INI 键名，不可译
SRC_09420	medium	possible_name	src/main-win.c	1111	54	FontHgt	FontHgt	td->lf.lfHeight = GetPrivateProfileInt(sec_name, "FontHgt", hgt, ini_file);	Windows INI 键名，不可译
SRC_09421	medium	possible_name	src/main-win.c	1112	54	FontWgt	FontWgt	td->lf.lfWeight = GetPrivateProfileInt(sec_name, "FontWgt", 0, ini_file);	Windows INI 键名，不可译
SRC_09422	medium	possible_name	src/main-win.c	1116	51	TileWid	TileWid	td->tile_wid = GetPrivateProfileInt(sec_name, "TileWid", td->lf.lfWidth, ini_file);	Windows INI 键名，不可译
SRC_09423	medium	possible_name	src/main-win.c	1117	51	TileHgt	TileHgt	td->tile_hgt = GetPrivateProfileInt(sec_name, "TileHgt", td->lf.lfHeight, ini_file);	Windows INI 键名，不可译
SRC_09424	medium	possible_name	src/main-win.c	1121	47	NumCols	NumCols	td->cols = GetPrivateProfileInt(sec_name, "NumCols", td->cols, ini_file);	Windows INI 键名，不可译
SRC_09425	medium	possible_name	src/main-win.c	1122	47	NumRows	NumRows	td->rows = GetPrivateProfileInt(sec_name, "NumRows", td->rows, ini_file);	Windows INI 键名，不可译
SRC_09426	medium	possible_name	src/main-win.c	1128	56	Maximized	Maximized	win_maximized = GetPrivateProfileInt(sec_name, "Maximized", win_maximized, ini_file);	Windows INI 键名，不可译
SRC_09427	medium	possible_name	src/main-win.c	1132	48	PositionX	PositionX	td->pos_x = GetPrivateProfileInt(sec_name, "PositionX", td->pos_x, ini_file);	Windows INI 键名，不可译
SRC_09428	medium	possible_name	src/main-win.c	1133	48	PositionY	PositionY	td->pos_y = GetPrivateProfileInt(sec_name, "PositionY", td->pos_y, ini_file);	Windows INI 键名，不可译
SRC_09429	medium	possible_name	src/main-win.c	1142	53	PositionFix	PositionFix	td->posfix = GetPrivateProfileInt(sec_name, "PositionFix", td->posfix, ini_file);	Windows INI 键名，不可译
SRC_09430	medium	possible_name	src/main-win.c	1155	41	Angband	Angband	arg_graphics = GetPrivateProfileInt("Angband", "Graphics", GRAPHICS_NONE, ini_file);	Windows INI 节名，不可译
SRC_09431	medium	possible_name	src/main-win.c	1155	52	Graphics	Graphics	arg_graphics = GetPrivateProfileInt("Angband", "Graphics", GRAPHICS_NONE, ini_file);	Windows INI 键名，不可译
SRC_09432	medium	possible_name	src/main-win.c	1158	40	Angband	Angband	arg_bigtile = GetPrivateProfileInt("Angband", "Bigtile", FALSE, ini_file);	Windows INI 节名，不可译
SRC_09433	medium	possible_name	src/main-win.c	1158	51	Bigtile	Bigtile	arg_bigtile = GetPrivateProfileInt("Angband", "Bigtile", FALSE, ini_file);	Windows INI 键名，不可译
SRC_09434	medium	possible_name	src/main-win.c	1162	39	Angband	Angband	arg_sound = (GetPrivateProfileInt("Angband", "Sound", 0, ini_file) != 0);	Windows INI 节名，不可译
SRC_09435	medium	possible_name	src/main-win.c	1162	50	Sound	Sound	arg_sound = (GetPrivateProfileInt("Angband", "Sound", 0, ini_file) != 0);	Windows INI 键名，不可译
SRC_09436	medium	possible_name	src/main-win.c	1164	54	Angband	Angband	object_list_width = MAX(24, GetPrivateProfileInt("Angband", "ObjListWidth", object_list_width, ini_file));	Windows INI 节名，不可译
SRC_09437	medium	possible_name	src/main-win.c	1164	65	ObjListWidth	ObjListWidth	object_list_width = MAX(24, GetPrivateProfileInt("Angband", "ObjListWidth", object_list_width, ini_file));	Windows INI 键名，不可译
SRC_09438	medium	possible_name	src/main-win.c	1165	55	Angband	Angband	monster_list_width = MAX(24, GetPrivateProfileInt("Angband", "MonListWidth", monster_list_width, ini_file));	Windows INI 节名，不可译
SRC_09439	medium	possible_name	src/main-win.c	1165	66	MonListWidth	MonListWidth	monster_list_width = MAX(24, GetPrivateProfileInt("Angband", "MonListWidth", monster_list_width, ini_file));	Windows INI 键名，不可译
SRC_09441	medium	possible_name	src/main-win.c	1239	33	Sound	Sound	GetPrivateProfileString("Sound", angband_sound_name[i], "", tmp, 1024, ini_path);	Windows INI 节名，不可译
SRC_09455	medium	possible_name	src/main-win.c	2734	26	Failed to create sub-window	创建子窗口失败	if (!td->w) quit("Failed to create sub-window");	
SRC_09456	medium	possible_name	src/main-win.c	2775	22	Failed to create Angband window	创建 Angband 窗口失败	if (!td->w) quit("Failed to create Angband window");	
SRC_09474	medium	file_ui	src/main-win.c	3526	30	Save screen dump as HTML.	将屏幕截图保存为 HTML。	ofn.lpstrTitle = "Save screen dump as HTML.";	Windows 文件保存对话框标题
SRC_09475	medium	possible_name	src/main-win.c	3548	59	WindowsScreenSaverClass	WindowsScreenSaverClass	hwndSaver = CreateWindowEx(WS_EX_TOPMOST, "WindowsScreenSaverClass",	Windows 系统类名，不可译
SRC_09476	medium	possible_name	src/main-win.c	3549	32	Angband Screensaver	Angband 屏幕保护程序	"Angband Screensaver",	窗口标题
SRC_09477	medium	possible_name	src/main-win.c	3562	26	Failed to create saver window	创建屏幕保护窗口失败	plog("Failed to create saver window");	
SRC_09487	medium	possible_name	src/main-win.c	4370	31	Warning	警告	MessageBox(NULL, str, "Warning",	
SRC_09488	medium	possible_name	src/main-win.c	4385	31	Error	错误	MessageBox(NULL, str, "Error",	
SRC_09489	medium	possible_name	src/main-win.c	4416	36	Warning	警告	MessageBox(data[0].w, str, "Warning",	
SRC_09490	medium	possible_name	src/main-win.c	4434	36	Error	错误	MessageBox(data[0].w, str, "Error",	
SRC_09498	medium	possible_name	src/main-win.c	4664	29	WindowsScreenSaverClass	WindowsScreenSaverClass	wc.lpszClassName = "WindowsScreenSaverClass";	Windows 系统类名，不可译
SRC_09502	high	display	src/main-win.c	4756	24	[Choose 'New' or 'Open' from the 'File' menu]	[请从“文件”菜单中选择“新建”或“打开”]	c_prt(TERM_YELLOW, " [Choose 'New' or 'Open' from the 'File' menu]", Term->hgt - 1, 0);	
SRC_09572	medium	possible_name	src/main-x11.c	3232	34	XAllocClassHint failed	XAllocClassHint 失败	if (td->classh == NULL) quit("XAllocClassHint failed");	X11 错误提示
SRC_09573	medium	possible_name	src/main-x11.c	3238	20	Angband	Angband	strcpy(res_class, "Angband");	X11 窗口类名，不可译
SRC_09574	medium	possible_name	src/main-x11.c	3247	33	XAllocSizeHints failed	XAllocSizeHints 失败	if (td->sizeh == NULL) quit("XAllocSizeHints failed");	X11 错误提示
SRC_09575	medium	possible_name	src/main-x11.c	3290	22	XAllocWMHints failed	XAllocWMHints 失败	if(wh == NULL) quit("XAllocWMHints failed");	X11 错误提示
SRC_09582	medium	other	src/main-x11.c	3459	12	Ignoring option: %s	正在忽略选项：%s	plog_fmt("Ignoring option: %s", argv[i]);	
SRC_09645	medium	possible_name	src/main-xaw.c	364	35	Angband	Angband	/* class_name */ "Angband",	X系统类名，不可译
SRC_09654	medium	other	src/main-xaw.c	797	5	choice	choice	"choice",	Xaw组件名，不可译
SRC_09665	medium	other	src/main-xaw.c	864	2	Angband.choice.iconName: Choice	Angband.choice.iconName: Choice	"Angband.choice.iconName: Choice",	X资源定义，不可译
SRC_09666	medium	other	src/main-xaw.c	865	2	Angband.choice.title: Choice	Angband.choice.title: Choice	"Angband.choice.title: Choice",	X资源定义，不可译
SRC_09677	medium	possible_name	src/main-xaw.c	1257	39	Angband	Angband	topLevel = XtAppInitialize (&appcon, "Angband", NULL, 0, &argc, argv,	
SRC_09683	medium	other	src/main.c	236	13	Restricted option '-d%s'	受限选项 '-d%s'	quit_fmt("Restricted option '-d%s'", info);	
SRC_09744	high	message	src/mauler.c	58	16	A terrible black aura blasts your %s!	可怕的黑色光环冲击了你的%s！	msg_format("A terrible black aura blasts your %s!", o_name);	
SRC_09745	high	message	src/mauler.c	88	19	***LOW GOLD WARNING!!!!***	***金币不足警告！！！***	msg_print("***LOW GOLD WARNING!!!!***");	
SRC_09746	high	message	src/mauler.c	93	19	You feel your wealth draining away!	你感觉你的财富正在流失！	msg_print("You feel your wealth draining away!");	
SRC_09747	high	message	src/mauler.c	105	19	You need to wield a weapon!	你需要装备一把武器！	msg_print("You need to wield a weapon!");	
SRC_09748	high	message	src/mauler.c	137	23	There is no monster there.	那里没有怪物。	msg_print("There is no monster there.");	
SRC_09749	high	name_desc	src/mauler.c	184	29	Block	格挡	var_set_string(res, "Block");	
SRC_09750	high	name_desc	src/mauler.c	187	29	When using this technique, you will gain an AC bonus based on the weight of your current weapon.	使用此技能时，你将根据当前装备武器的重量获得护甲等级(AC)加成。	var_set_string(res, "When using this technique, you will gain an AC bonus based on the weight of your current weapon.");	
SRC_09751	high	name_desc	src/mauler.c	200	29	Close In	逼近	var_set_string(res, "Close In");	
SRC_09752	high	name_desc	src/mauler.c	203	29	Close in for the kill on a nearby monster.	逼近并击杀附近的怪物。	var_set_string(res, "Close in for the kill on a nearby monster.");	
SRC_09753	high	name_desc	src/mauler.c	221	29	Critical Blow	致命一击	var_set_string(res, "Critical Blow");	
SRC_09754	high	name_desc	src/mauler.c	224	29	Attack an adjacent opponent with a single devastating blow.	以毁灭性的一击攻击相邻的敌人。	var_set_string(res, "Attack an adjacent opponent with a single devastating blow.");	
SRC_09755	high	name_desc	src/mauler.c	246	29	Crushing Blow	粉碎打击	var_set_string(res, "Crushing Blow");	
SRC_09756	high	name_desc	src/mauler.c	249	29	Attack an adjacent opponent with a single powerful blow.	以强力的一击攻击相邻的敌人。	var_set_string(res, "Attack an adjacent opponent with a single powerful blow.");	
SRC_09757	high	name_desc	src/mauler.c	271	29	Detect Ferocity	探测凶暴	var_set_string(res, "Detect Ferocity");	
SRC_09758	high	name_desc	src/mauler.c	274	29	Detects all monsters except mindless in your vicinity.	探测你附近除无心智(mindless)以外的所有怪物。	var_set_string(res, "Detects all monsters except mindless in your vicinity.");	
SRC_09759	high	name_desc	src/mauler.c	291	29	Drain	吸取	var_set_string(res, "Drain");	
SRC_09760	high	name_desc	src/mauler.c	294	29	When using this technique you will drain life from your foes. In addition, enemies will never fully recover from the wounds you inflict.	使用此技能时，你将从敌人身上吸取生命。此外，敌人将永远无法从你造成的创伤中完全恢复。	var_set_string(res, "When using this technique you will drain life from your foes. In addition, enemies will never fully recover from the wounds you inflict.");	
SRC_09761	high	name_desc	src/mauler.c	307	29	Killing Spree	杀戮狂欢	var_set_string(res, "Killing Spree");	
SRC_09762	high	name_desc	src/mauler.c	310	29	Engage in wanton destruction! During this time, any foe you slay will haste you, so seek to kill as many enemies as possible!	展开肆意的破坏！在此期间，你杀死的任何敌人都会使你加速，因此尽可能多地杀死敌人吧！	var_set_string(res, "Engage in wanton destruction! During this time, any foe you slay will haste you, so seek to kill as many enemies as possible!");	
SRC_09763	high	message	src/mauler.c	316	23	You are already on a Killing Spree. Show some mercy!	你已经处于杀戮狂欢状态了。发发慈悲吧！	msg_print("You are already on a Killing Spree. Show some mercy!");	
SRC_09764	high	name_desc	src/mauler.c	333	29	Knockback	击退	var_set_string(res, "Knockback");	
SRC_09765	high	name_desc	src/mauler.c	336	29	Attack an adjacent opponent with a single blow. If landed, your foe will be knocked back away from you.	以单次攻击打击相邻的敌人。如果命中，你的敌人将被击退。	var_set_string(res, "Attack an adjacent opponent with a single blow. If landed, your foe will be knocked back away from you.");	
SRC_09766	high	name_desc	src/mauler.c	358	29	Maul	猛击	var_set_string(res, "Maul");	
SRC_09767	high	name_desc	src/mauler.c	361	29	When using this technique you will maul your opponents.	使用此技能时，你将猛击你的对手。	var_set_string(res, "When using this technique you will maul your opponents.");	
SRC_09768	high	name_desc	src/mauler.c	374	29	Scatter	溃散打击	var_set_string(res, "Scatter");	
SRC_09769	high	name_desc	src/mauler.c	377	29	Attack all adjacent monsters with a single strike. If landed, your enemies will be scattered away from you.	以单次攻击打击所有相邻的怪物。如果命中，你的敌人将被击飞散开。	var_set_string(res, "Attack all adjacent monsters with a single strike. If landed, your enemies will be scattered away from you.");	
SRC_09770	high	name_desc	src/mauler.c	410	29	Shatter	碎裂打击	var_set_string(res, "Shatter");	
SRC_09771	high	name_desc	src/mauler.c	413	29	When using this technique, your weapon will cause earthquakes.	使用此技能时，你的武器将引发地震。	var_set_string(res, "When using this technique, your weapon will cause earthquakes.");	
SRC_09772	high	name_desc	src/mauler.c	426	29	Smash	粉碎	var_set_string(res, "Smash");	
SRC_09773	high	name_desc	src/mauler.c	429	29	Destroys adjacent targeted wall, door, tree, or trap.	摧毁相邻的目标墙壁、门、树木或陷阱。	var_set_string(res, "Destroys adjacent targeted wall, door, tree, or trap.");	
SRC_09774	high	name_desc	src/mauler.c	479	29	Splatter	血肉横飞	var_set_string(res, "Splatter");	
SRC_09775	high	name_desc	src/mauler.c	482	29	When using this technique, monsters will explode as you kill them.	使用此技能时，怪物在你击杀它们时会爆炸。	var_set_string(res, "When using this technique, monsters will explode as you kill them.");	
SRC_09776	high	name_desc	src/mauler.c	495	29	Stunning Blow	震慑打击	var_set_string(res, "Stunning Blow");	
SRC_09777	high	name_desc	src/mauler.c	498	29	Attack an adjacent opponent with a single blow aimed to stun.	以旨在震慑的单次攻击打击相邻的敌人。	var_set_string(res, "Attack an adjacent opponent with a single blow aimed to stun.");	
SRC_09778	high	name_desc	src/mauler.c	520	29	Tunnel	穿隧	var_set_string(res, "Tunnel");	
SRC_09779	high	name_desc	src/mauler.c	523	29	When using this technique you may move through walls.	使用此技能时，你可以穿过墙壁移动。	var_set_string(res, "When using this technique you may move through walls.");	
SRC_09780	high	message	src/mauler.c	558	19	Rargh! You need to wield a single weapon with both hands to properly maul stuff!	吼啊！你需要双手握持一把武器才能好好地猛击东西！	msg_print("Rargh! You need to wield a single weapon with both hands to properly maul stuff!");	
SRC_09782	high	name_desc	src/mauler.c	687	19	Mauler	破坏者	me.name = "Mauler";	职业名称
SRC_09799	high	message	src/melee1.c	159	27	Energy begins to drain from your pack ... But you pull it back!	能量开始从你的背包中流失……但你把它拉了回来！	msg_print("Energy begins to drain from your pack ... But you pull it back!");	
SRC_09800	high	message	src/melee1.c	166	26	Energy drains from your %s!	能量从你的%s中流失了！	msg_format("Energy drains from your %s!", buf);	
SRC_09801	high	message	src/melee1.c	243	20	You took sen, draw and cut in one motion before %s move.	你在%s行动之前，一气呵成地完成了抢攻、拔刀和斩击。	msg_format("You took sen, draw and cut in one motion before %s move.", m_name);	sen: 剑道中的“先”(抢占先机)
SRC_09802	high	message	src/melee1.c	253	33	%^s attacks you:	%^s攻击你：	cmsg_format(TERM_GREEN, "%^s attacks you:", m_name);	
SRC_09803	high	message	src/melee1.c	303	41	(%^s retaliates:	(%^s反击：	cmsg_format(TERM_GREEN, "(%^s retaliates:", m_name);	
SRC_09804	high	message	src/melee1.c	335	42	%^s is repelled.	%^s被击退了。	cmsg_format(TERM_L_BLUE, "%^s is repelled.", m_name);	
SRC_09829	high	message	src/melee1.c	468	28	%^s %s%s%s	%^s%s%s%s	msg_format("%^s %s%s%s", m_name, act, do_silly_attack ? " you" : "", retaliation_hack ? ".<color:g>)</color>" : ".");	(中文不需要谓语后加空格)
SRC_09830	high	message	src/melee1.c	468	73	you	你	msg_format("%^s %s%s%s", m_name, act, do_silly_attack ? " you" : "", retaliation_hack ? ".<color:g>)</color>" : ".");	
